,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,45,37,47,35,1.73,0.55,2.28,100.9,99.0,87.8,0.286,0.227,0.484,16.4,26.5,0.221,0.447,13.1,74.5,0.233,Toyota Center,640794
1,Lg Rank,10,20,10,10,10.0,8.0,9.0,24.0,5.0,25.0,21.0,4.0,6.0,29.0,25.0,17.0,4.0,24.0,2.0,19.0,,22
