,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2019-20,19.0,NOP,NBA,PF,24,24,27.8,8.8,15.0,0.583,0.3,0.6,0.429,8.5,14.4,0.59,0.592,4.8,7.4,0.64,2.7,3.6,6.3,2.1,0.7,0.4,2.5,1.8,22.5
1,2020-21,20.0,NOP,NBA,PF,61,61,33.2,10.4,17.0,0.611,0.2,0.6,0.294,10.2,16.4,0.622,0.616,6.0,8.7,0.698,2.7,4.5,7.2,3.7,0.9,0.6,2.7,2.2,27.0
2,Career,,,NBA,,85,85,31.7,9.9,16.4,0.604,0.2,0.6,0.333,9.7,15.9,0.614,0.61,5.7,8.3,0.683,2.7,4.2,7.0,3.2,0.9,0.6,2.7,2.1,25.7
