,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,32,Courtney Alexander,PG,6-5,205,"April 27, 1977",United States,2,"Virginia, Fresno State"
1,12,Kenny Anderson,PG,6-0,168,"October 9, 1970",United States,11,Georgia Tech
2,2,Stacey Augmon,SG,6-8,205,"August 1, 1968",United States,11,UNLV
3,42,PJ Brown,PF,6-11,225,"October 14, 1969",United States,9,Louisiana Tech
4,5,Elden Campbell,C,6-11,215,"July 23, 1968",United States,12,Clemson
5,1,Baron Davis,PG,6-3,209,"April 13, 1979",United States,3,UCLA
6,17,Bryce Drew,PG,6-2,185,"September 21, 1974",United States,4,Valparaiso
7,35,Kirk Haston,SF,6-9,242,"March 10, 1979",United States,1,Indiana
8,3,Randy Livingston,PG,6-4,209,"April 2, 1975",United States,6,LSU
9,9,George Lynch,SG,6-8,218,"September 3, 1970",United States,9,UNC
10,21,Jamaal Magloire,C,6-11,259,"May 21, 1978",Canada,2,Kentucky
11,24,Jamal Mashburn,SF,6-8,240,"November 29, 1972",United States,9,Kentucky
12,6,Jerome Moiso,C,6-10,235,"June 15, 1978",France,2,UCLA
13,14,Robert Pack,PG,6-2,180,"February 3, 1969",United States,11,USC
14,34,Robert Traylor,C,6-8,284,"February 1, 1977",United States,4,Michigan
15,4,David Wesley,SG,6-0,190,"November 14, 1970",United States,9,Baylor
