,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19755,3059,6895,0.444,518,1438,0.36,2541,5457,0.466,1004,1377,0.729,896,2493,3389,1867,609,384,1070,1505,7640
1,Team/G,,240.9,37.3,84.1,0.444,6.3,17.5,0.36,31.0,66.5,0.466,12.2,16.8,0.729,10.9,30.4,41.3,22.8,7.4,4.7,13.0,18.4,93.2
2,Lg Rank,,24,14,7,22.0,21,25,13.0,7,5,23.0,30,29,25.0,18,15,20,11,18,20,2,5,30
3,Year/Year,,-0.1%,-0.4%,0.6%,-0.004,19.5%,20.2%,-0.002,-3.6%,-3.5%,-0.001,-9.1%,-7.5%,-0.013,2.4%,-6.4%,-4.2%,3.4%,-6.8%,-9.1%,16.7%,4.7%,-0.5%
4,Opponent,82.0,19755,3017,6643,0.454,549,1574,0.349,2468,5069,0.487,1331,1752,0.76,903,2704,3607,1870,590,396,1175,1331,7914
5,Opponent/G,,240.9,36.8,81.0,0.454,6.7,19.2,0.349,30.1,61.8,0.487,16.2,21.4,0.76,11.0,33.0,44.0,22.8,7.2,4.8,14.3,16.2,96.5
6,Lg Rank,,24,12,11,16.0,9,12,9.0,18,13,19.0,10,9,21.0,14,27,26,19,4,13,19,30,9
7,Year/Year,,-0.1%,7.3%,0.8%,0.027,23.8%,18.4%,0.015,4.2%,-3.6%,0.036,5.3%,4.3%,0.008,2.9%,-0.2%,0.6%,16.4%,21.5%,0.9%,3.0%,0.1%,8.0%
