,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2019-20,21.0,BOS,NBA,SG,37,0,9.5,1.1,3.5,0.328,0.6,2.1,0.316,0.5,1.4,0.346,0.422,0.4,0.5,0.684,0.2,1.1,1.3,0.6,0.3,0.1,0.4,0.9,3.3
1,2020-21,22.0,BOS,NBA,SG,31,1,8.9,1.5,3.6,0.423,0.6,2.0,0.286,0.9,1.5,0.604,0.505,0.4,0.4,0.846,0.1,0.7,0.8,0.5,0.2,0.0,0.2,0.8,4.0
2,Career,,,NBA,,68,1,9.2,1.3,3.5,0.372,0.6,2.0,0.302,0.7,1.5,0.47,0.46,0.4,0.5,0.75,0.1,0.9,1.1,0.6,0.3,0.1,0.3,0.9,3.6
