,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,3,Jordan Adams,SG,6-5,209,"July 8, 1994",United States,R,UCLA
1,9,Tony Allen,SG,6-4,213,"January 11, 1982",United States,10,"Butler County Community College, Oklahoma State"
2,12,Nick Calathes,SG,6-6,213,"February 7, 1989",United States,1,Florida
3,15,Vince Carter,SG,6-6,220,"January 26, 1977",United States,16,UNC
4,11,Mike Conley,PG,6-1,175,"October 11, 1987",United States,7,Ohio State
5,33,Marc Gasol,C,6-11,255,"January 29, 1985",Spain,6,
6,0,JaMychal Green,PF,6-8,227,"June 21, 1990",United States,R,Alabama
7,32,Jeff Green,SF,6-8,235,"August 28, 1986",United States,6,Georgetown
8,41,Kosta Koufos,C,7-0,245,"February 24, 1989",United States,6,Ohio State
9,5,Courtney Lee,SG,6-5,215,"October 3, 1985",United States,6,Western Kentucky
10,30,Jon Leuer,PF,6-10,228,"May 14, 1989",United States,3,Wisconsin
11,27,Kalin Lucas,PG,6-1,195,"May 24, 1989",United States,R,Michigan State
12,8,Quincy Pondexter,SG,6-7,230,"March 10, 1988",United States,4,Washington
13,21,Tayshaun Prince,SF,6-9,212,"February 28, 1980",United States,12,Kentucky
14,50,Zach Randolph,PF,6-9,250,"July 16, 1981",United States,13,Michigan State
15,2,Russ Smith,PG,6-0,165,"April 19, 1991",United States,R,Louisville
16,1,Jarnell Stokes,PF,6-9,263,"January 7, 1994",United States,R,Tennessee
17,13,Tyrus Thomas,PF,6-9,215,"August 17, 1986",United States,7,LSU
18,19,Beno Udrih,PG,6-3,205,"July 5, 1982",Slovenia,10,
