,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,32,50,30,52,-3.67,0.51,-3.16,103.9,107.9,91.0,0.291,0.167,0.49,14.8,25.1,0.231,0.498,13.3,72.1,0.226,Target Center,655947
1,Lg Rank,24,6,25,25,25.0,2.0,23.0,25.0,21.0,17.0,26.0,25.0,20.0,24.0,24.0,21.0,14.0,27.0,19.0,7.0,,24
