,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,44,28,42,30,2.96,0.17,3.13,112.9,110.1,103.7,0.288,0.501,0.537,12.6,21.0,0.228,0.529,13.7,75.6,0.197,Toyota Center,578458
1,Lg Rank,8,21,8,7,7.0,13.0,7.0,6.0,14.0,3.0,4.0,1.0,7.0,11.0,25.0,4.0,14.0,7.0,25.0,13.0,,15
