,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,67,15,61,21,7.22,0.06,7.28,111.3,103.2,89.5,0.317,0.218,0.509,13.4,28.7,0.256,0.477,14.2,75.0,0.265,American Airlines Center,834411
1,Lg Rank,1,30,2,2,3.0,13.0,2.0,2.0,5.0,28.0,18.0,13.0,5.0,6.0,8.0,11.0,4.0,17.0,5.0,22.0,,4
