,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,49,33,55,27,5.01,-0.49,4.52,104.9,99.6,93.6,0.313,0.186,0.493,14.7,28.6,0.229,0.473,16.2,74.3,0.252,United Center,912364
1,Lg Rank,8,23,4,4,4.0,29.0,5.0,21.0,1.0,6.0,21.0,24.0,17.0,23.0,9.0,22.0,3.0,1.0,10.0,19.0,,1
