,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,10,Mike Bibby,PG,6-1,190,"May 13, 1978",United States,9,Arizona
1,1,Josh Childress,SF,6-8,210,"June 20, 1983",United States,3,Stanford
2,15,Al Horford,C,6-9,240,"June 3, 1986",Dominican Republic,R,Florida
3,8,Anthony Johnson,PG,6-3,190,"October 2, 1974",United States,10,College of Charleston
4,2,Joe Johnson,SG,6-7,240,"June 29, 1981",United States,6,Arkansas
5,44,Solomon Jones,PF,6-10,230,"July 16, 1984",United States,1,South Florida
6,4,Acie Law,PG,6-3,195,"January 25, 1985",United States,R,Texas A&M
7,10,Tyronn Lue,PG,6-0,175,"May 3, 1977",United States,9,Nebraska
8,27,Zaza Pachulia,C,6-11,270,"February 10, 1984",Georgia,4,
9,32,Jeremy Richardson,SF,6-6,185,"February 11, 1984",United States,1,Delta State University
10,5,Josh Smith,PF,6-9,225,"December 5, 1985",United States,3,
11,20,Salim Stoudamire,PG,6-1,179,"October 11, 1982",United States,2,Arizona
12,6,Mario West,SG,6-5,210,"June 19, 1984",United States,R,Georgia Tech
13,24,Marvin Williams,SF,6-8,237,"June 19, 1986",United States,2,UNC
14,33,Shelden Williams,PF,6-9,250,"October 21, 1983",United States,1,Duke
15,42,Lorenzen Wright,C,6-11,225,"November 4, 1975",United States,11,Memphis
