,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,88,Nemanja Bjelica,PF,6-10,234,"May 9, 1988",Serbia,R,
1,5,Gorgui Dieng,C,6-10,252,"January 18, 1990",Senegal,2,Louisville
2,21,Kevin Garnett,PF,6-11,240,"May 19, 1976",United States,20,
3,1,Tyus Jones,PG,6-0,196,"May 10, 1996",United States,R,Duke
4,8,Zach LaVine,SG,6-5,200,"March 10, 1995",United States,1,UCLA
5,23,Kevin Martin,SG,6-7,199,"February 1, 1983",United States,11,Western Carolina University
6,24,Andre Miller,PG,6-3,200,"March 19, 1976",United States,16,Utah
7,15,Shabazz Muhammad,SF,6-6,223,"November 13, 1992",United States,2,UCLA
8,33,Adreian Payne,PF,6-10,237,"February 19, 1991",United States,1,Michigan State
9,14,Nikola Pekovic,C,6-11,307,"January 3, 1986",Montenegro,5,
10,12,Tayshaun Prince,SF,6-9,212,"February 28, 1980",United States,13,Kentucky
11,9,Ricky Rubio,PG,6-3,190,"October 21, 1990",Spain,4,
12,10,Damjan Rudez,SF,6-10,228,"June 17, 1986",Croatia,1,
13,4,Greg Smith,PF,6-10,250,"January 8, 1991",United States,4,Fresno State
14,32,Karl-Anthony Towns,C,6-11,248,"November 15, 1995",United States,R,Kentucky
15,22,Andrew Wiggins,SF,6-7,197,"February 23, 1995",Canada,1,Kansas
