,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,32,Renaldo Balkman,SF,6-8,208,"July 14, 1984",United States,R,South Carolina
1,26,Kelvin Cato,C,6-11,255,"August 26, 1974",United States,9,"University of South Alabama, Iowa State"
2,25,Mardy Collins,SF,6-6,220,"August 4, 1984",United States,R,Temple
3,11,Jamal Crawford,SG,6-5,185,"March 20, 1980",United States,6,Michigan
4,34,Eddy Curry,C,7-0,295,"December 5, 1982",United States,5,
5,1,Steve Francis,SG,6-3,195,"February 21, 1977",United States,7,Maryland
6,7,Channing Frye,PF,7-0,255,"May 17, 1983",United States,1,Arizona
7,13,Jerome James,C,7-0,300,"November 17, 1975",United States,6,Florida A&M
8,20,Jared Jeffries,SF,6-11,230,"November 25, 1981",United States,4,Indiana
9,42,David Lee,PF,6-9,245,"April 29, 1983",United States,1,Florida
10,3,Stephon Marbury,PG,6-2,180,"February 20, 1977",United States,10,Georgia Tech
11,5,Randolph Morris,C,6-10,266,"January 2, 1986",United States,R,Kentucky
12,23,Quentin Richardson,SF,6-6,223,"April 13, 1980",United States,6,DePaul
13,4,Nate Robinson,PG,5-9,180,"May 31, 1984",United States,1,Washington
14,31,Malik Rose,PF,6-7,250,"November 23, 1974",United States,10,Drexel
