,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,11,Chris Andersen,C,6-10,245,"July 7, 1978",United States,13,Blinn College
1,1,Chris Bosh,PF,6-11,235,"March 24, 1984",United States,12,Georgia Tech
2,15,Mario Chalmers,PG,6-2,190,"May 19, 1986",United States,7,Kansas
3,9,Luol Deng,PF,6-9,237,"April 16, 1985",South Sudan,11,Duke
4,7,Goran Dragic,PG,6-3,190,"May 6, 1986",Slovenia,7,
5,32,James Ennis,SF,6-6,215,"July 1, 1990",United States,1,Cal State Long Beach
6,14,Gerald Green,SG,6-6,205,"January 26, 1986",United States,8,
7,40,Udonis Haslem,PF,6-8,235,"June 9, 1980",United States,12,Florida
8,2,Joe Johnson,SF,6-7,240,"June 29, 1981",United States,14,Arkansas
9,8,Tyler Johnson,SG,6-3,186,"May 7, 1992",United States,1,Fresno State
10,4,Josh McRoberts,PF,6-10,240,"February 28, 1987",United States,8,Duke
11,0,Josh Richardson,SG,6-5,200,"September 15, 1993",United States,R,Tennessee
12,12,Jarnell Stokes,C,6-9,263,"January 7, 1994",United States,1,Tennessee
13,5,Amar'e Stoudemire,C,6-10,245,"November 16, 1982",United States,13,
14,19,Beno Udrih,PG,6-3,205,"July 5, 1982",Slovenia,11,
15,3,Dwyane Wade,SG,6-4,220,"January 17, 1982",United States,12,Marquette
16,12,Briante Weber,PG,6-2,165,"December 29, 1992",United States,R,VCU
17,21,Hassan Whiteside,C,7-0,265,"June 13, 1989",United States,3,Marshall
18,20,Justise Winslow,SF,6-6,222,"March 26, 1996",United States,R,Duke
19,11,Dorell Wright,SF,6-9,205,"December 2, 1985",United States,11,
