,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19905,2986,6695,0.446,575,1614,0.356,2411,5081,0.475,1557,1991,0.782,1007,2404,3411,1607,632,391,1082,1606,8104
1,Team/G,,242.7,36.4,81.6,0.446,7.0,19.7,0.356,29.4,62.0,0.475,19.0,24.3,0.782,12.3,29.3,41.6,19.6,7.7,4.8,13.2,19.6,98.8
2,Lg Rank,,1,20,16,22.0,11,9,17.0,22,20,18.0,12,19,5.0,8,27,19,27,10,15,7,5,14
3,Year/Year,,0.4%,-2.7%,-1.8%,-0.004,2.5%,0.0%,0.009,-3.9%,-2.4%,-0.007,-16.1%,-17.9%,0.017,0.9%,1.1%,1.0%,-3.2%,-0.5%,4.3%,-4.5%,-11.9%,-5.3%
4,Opponent,82.0,19905,3015,6537,0.461,683,1768,0.386,2332,4769,0.489,1418,1880,0.754,900,2478,3378,1958,529,360,1149,1656,8131
5,Opponent/G,,242.7,36.8,79.7,0.461,8.3,21.6,0.386,28.4,58.2,0.489,17.3,22.9,0.754,11.0,30.2,41.2,23.9,6.5,4.4,14.0,20.2,99.2
6,Lg Rank,,1,13,9,19.0,30,30,30.0,3,1,17.0,9,8,16.0,13,11,12,27,5,9,12,21,12
7,Year/Year,,0.4%,-4.8%,-2.4%,-0.011,14.2%,11.5%,0.009,-9.2%,-6.8%,-0.013,-15.0%,-12.4%,-0.023,-7.5%,-2.9%,-4.1%,0.8%,1.9%,-5.3%,-11.0%,-14.1%,-5.4%
