,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19955,2851,6421,0.444,363,1053,0.345,2488,5368,0.463,1588,2150,0.739,1054,2507,3561,1787,576,497,1133,1638,7653
1,Team/G,,243.4,34.8,78.3,0.444,4.4,12.8,0.345,30.3,65.5,0.463,19.4,26.2,0.739,12.9,30.6,43.4,21.8,7.0,6.1,13.8,20.0,93.3
2,Lg Rank,,3,23,23,17.0,22,22,23.0,16,12,20.0,16,13,23.0,6,10,4,12,20,3,11,2,24
3,Year/Year,,0.9%,3.8%,1.7%,0.009,9.0%,8.8%,0.001,3.1%,0.4%,0.012,1.7%,3.7%,-0.014,3.9%,0.6%,1.6%,5.0%,-12.6%,-12.8%,-8.7%,-1.6%,3.6%
4,Opponent,82.0,19955,2791,6496,0.43,410,1213,0.338,2381,5283,0.451,1344,1790,0.751,928,2321,3249,1618,610,367,1135,1851,7336
5,Opponent/G,,243.4,34.0,79.2,0.43,5.0,14.8,0.338,29.0,64.4,0.451,16.4,21.8,0.751,11.3,28.3,39.6,19.7,7.4,4.5,13.8,22.6,89.5
6,Lg Rank,,3,8,12,5.0,3,4,4.0,9,12,5.0,2,2,12.0,7,5,4,4,13,8,21,18,2
7,Year/Year,,0.9%,6.0%,1.9%,0.017,15.2%,2.8%,0.036,4.6%,1.6%,0.013,4.4%,3.5%,0.007,-5.3%,-1.4%,-2.5%,3.7%,-6.0%,-10.5%,-13.4%,-1.4%,6.2%
