,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,39,43,36,46,-1.57,0.38,-1.19,104.8,106.5,90.2,0.291,0.188,0.479,13.6,29.1,0.215,0.499,13.2,74.7,0.212,Ford Center,731165
1,Lg Rank,18,13,18,18,18.0,7.0,17.0,23.0,14.0,23.0,27.0,23.0,28.0,8.0,6.0,28.0,16.0,29.0,7.0,4.0,,15
