Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,20.0,DEN,NBA,PF,7,0,12.4,2.0,4.0,0.5,0.6,1.3,0.444,1.4,2.7,0.526,0.571,1.1,1.4,0.8,0.7,2.0,2.7,0.9,0.3,0.9,1.4,1.6,5.7
2020-21,21.0,DEN,NBA,PF,32,2,5.0,0.8,1.8,0.431,0.3,0.8,0.375,0.5,1.1,0.471,0.509,0.3,0.5,0.667,0.0,0.8,0.8,0.2,0.1,0.3,0.4,0.4,2.2
2021-22,22.0,DEN,NBA,PF,10,0,4.7,0.7,1.5,0.467,0.0,0.3,0.0,0.7,1.2,0.583,0.467,0.1,0.3,0.333,0.2,1.2,1.4,0.2,0.1,0.2,0.0,0.3,1.5
Career,,,NBA,,49,2,6.0,0.9,2.1,0.455,0.3,0.7,0.361,0.7,1.3,0.508,0.52,0.4,0.6,0.679,0.1,1.0,1.2,0.3,0.1,0.4,0.5,0.6,2.5
