,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,52,30,55,27,4.85,0.19,5.04,106.0,100.7,90.7,0.292,0.29,0.499,13.6,25.7,0.22,0.466,13.6,77.0,0.23,Toyota Center,678362
1,Lg Rank,5,26,5,5,5.0,11.0,4.0,15.0,3.0,21.0,25.0,1.0,15.0,9.0,22.0,26.0,1.0,23.0,1.0,8.0,,21
