,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,33,49,33,49,-2.82,0.28,-2.54,107.0,110.0,92.0,0.279,0.193,0.494,12.8,24.0,0.23,0.511,12.6,73.7,0.202,Air Canada Centre,769707
1,Lg Rank,22,9,23,23,23.0,4.0,23.0,22.0,22.0,14.0,25.0,23.0,20.0,11.0,29.0,21.0,22.0,23.0,14.0,3.0,,10
