Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2014-15,20.0,PHI,NBA,C,75.0,2311.0,15.0,0.493,0.0,0.352,8.3,21.0,14.3,9.8,2.9,5.0,16.2,17.0,-0.2,4.2,4.0,0.083,-2.6,2.3,-0.3,1.0
2015-16,21.0,PHI,NBA,C,67.0,1965.0,16.2,0.544,0.003,0.387,8.2,22.2,15.0,10.5,2.9,3.9,18.7,18.8,0.3,2.8,3.0,0.074,-1.7,1.5,-0.2,0.9
2016-17,22.0,TOT,NBA,C,51.0,1047.0,20.4,0.622,0.003,0.359,9.8,22.3,15.9,8.1,3.1,4.0,12.5,17.6,2.1,1.9,4.0,0.181,0.1,2.3,2.4,1.2
2016-17,22.0,PHI,NBA,C,29.0,564.0,20.8,0.634,0.006,0.36,9.0,19.2,14.1,9.0,3.7,3.7,12.5,17.8,1.1,1.0,2.2,0.184,0.4,2.8,3.2,0.7
2016-17,22.0,DAL,NBA,C,22.0,483.0,19.8,0.606,0.0,0.358,10.8,26.0,18.0,7.0,2.4,4.5,12.4,17.3,0.9,0.9,1.8,0.178,-0.2,1.7,1.4,0.4
2017-18,23.0,DAL,NBA,C,30.0,472.0,16.2,0.558,0.01,0.267,10.9,29.3,19.8,6.3,3.3,4.1,18.1,13.8,0.4,1.0,1.3,0.135,-2.2,2.7,0.5,0.3
2018-19,24.0,OKC,NBA,C,77.0,1055.0,19.3,0.608,0.0,0.286,12.1,20.0,15.9,5.9,2.9,7.7,13.4,13.8,1.9,2.5,4.3,0.198,-1.2,3.3,2.1,1.1
2019-20,25.0,OKC,NBA,C,61.0,1127.0,20.4,0.711,0.011,0.394,9.2,19.9,14.7,7.6,2.5,6.9,17.3,14.9,2.6,2.3,4.9,0.209,-0.3,3.4,3.1,1.5
2020-21,26.0,NYK,NBA,C,64.0,1547.0,14.8,0.638,0.013,0.314,10.1,18.4,14.3,4.1,2.3,8.7,20.4,9.2,1.6,3.6,5.2,0.162,-2.5,3.5,1.0,1.2
2021-22,27.0,NYK,NBA,C,2.0,42.0,19.2,0.82,0.0,0.5,20.1,27.8,23.9,6.3,3.5,4.8,38.1,8.1,0.1,0.1,0.2,0.217,-0.4,1.8,1.4,0.0
Career,,,NBA,,427.0,9566.0,17.0,0.576,0.004,0.352,9.4,21.2,15.2,7.9,2.8,5.7,16.7,15.4,8.7,18.3,27.0,0.135,-1.6,2.6,0.9,7.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHI,NBA,,171.0,4840.0,16.2,0.532,0.002,0.367,8.3,21.3,14.6,10.0,3.0,4.4,16.8,17.8,1.2,8.0,9.2,0.091,-1.9,2.0,0.1,2.6
2 seasons,,OKC,NBA,,138.0,2182.0,19.9,0.66,0.006,0.339,10.6,20.0,15.3,6.8,2.7,7.3,15.4,14.4,4.5,4.8,9.3,0.204,-0.7,3.3,2.6,2.6
2 seasons,,NYK,NBA,,66.0,1589.0,14.9,0.642,0.013,0.317,10.3,18.7,14.6,4.2,2.3,8.6,20.8,9.2,1.7,3.7,5.4,0.163,-2.4,3.4,1.0,1.2
2 seasons,,DAL,NBA,,52.0,955.0,18.0,0.585,0.004,0.318,10.8,27.6,18.9,6.7,2.8,4.3,15.0,15.6,1.3,1.8,3.1,0.157,-1.2,2.2,1.0,0.7
