,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,45,37,44,38,1.16,0.32,1.48,107.8,106.6,94.4,0.345,0.303,0.512,13.9,27.0,0.239,0.496,11.9,74.3,0.163,STAPLES Center,778877
1,Lg Rank,11,18,11,11,11.0,9.0,10.0,9.0,20.0,5.0,1.0,3.0,9.0,17.0,13.0,2.0,15.0,29.0,10.0,1.0,,8
