,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19805,3054,6673,0.458,479,1289,0.372,2575,5384,0.478,1534,1861,0.824,802,2513,3315,1835,523,390,1098,1593,8121
1,Team/G,,241.5,37.2,81.4,0.458,5.8,15.7,0.372,31.4,65.7,0.478,18.7,22.7,0.824,9.8,30.6,40.4,22.4,6.4,4.8,13.4,19.4,99.0
2,Lg Rank,,14,11,13,13.0,24,24,12.0,10,9,20.0,16,25,1.0,28,11,21,5,27,16,10,3,16
3,Year/Year,,-0.1%,-3.0%,-0.8%,-0.01,-16.3%,-11.7%,-0.02,-0.0%,2.2%,-0.011,13.9%,12.2%,0.012,1.5%,0.7%,0.9%,-6.0%,-8.2%,16.1%,14.5%,-0.2%,-1.1%
4,Opponent,82.0,19805,3172,6827,0.465,629,1716,0.367,2543,5111,0.498,1379,1759,0.784,895,2539,3434,1887,521,386,1093,1645,8352
5,Opponent/G,,241.5,38.7,83.3,0.465,7.7,20.9,0.367,31.0,62.3,0.498,16.8,21.5,0.784,10.9,31.0,41.9,23.0,6.4,4.7,13.3,20.1,101.9
6,Lg Rank,,14,24,25,21.0,29,29,16.0,20,14,23.0,3,3,26.0,16,22,22,27,5,12,21,22,20
7,Year/Year,,-0.1%,5.5%,3.9%,0.007,1.6%,2.0%,-0.001,6.5%,4.6%,0.009,2.6%,1.6%,0.008,7.8%,-1.7%,0.6%,5.0%,10.9%,15.9%,-4.9%,9.1%,4.7%
