,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,"12, 42",Alexis Ajinca,C,7-2,248,"May 6, 1988",fr,3,
1,0,Al-Farouq Aminu,SF,6-8,220,"September 21, 1990",us,3,Wake Forest
2,17,Lou Amundson,PF,6-9,220,"December 7, 1982",us,7,UNLV
3,33,Ryan Anderson,PF,6-9,240,"May 6, 1988",us,5,California
4,8,Luke Babbitt,PF,6-9,225,"June 20, 1989",us,3,Nevada
5,8,Josh Childress,SF,6-8,210,"June 20, 1983",us,7,Stanford
6,23,Anthony Davis,PF,6-10,253,"March 11, 1993",us,1,Kentucky
7,4,Melvin Ely,C,6-10,260,"May 2, 1978",us,8,Fresno State
8,1,Tyreke Evans,SF,6-6,220,"September 19, 1989",us,4,Memphis
9,10,Eric Gordon,SG,6-3,215,"December 25, 1988",us,5,Indiana
10,11,Jrue Holiday,PG,6-3,205,"June 12, 1990",us,4,UCLA
11,2,Darius Miller,SF,6-6,225,"March 21, 1990",us,1,Kentucky
12,3,Anthony Morrow,SG,6-5,210,"September 27, 1985",us,5,Georgia Tech
13,21,Arinze Onuaku,PF,6-9,255,"July 13, 1987",us,R,Syracuse
14,25,Austin Rivers,PG,6-4,200,"August 1, 1992",us,1,Duke
15,22,Brian Roberts,PG,6-1,173,"December 3, 1985",us,1,Dayton
16,14,Jason Smith,PF,7-0,240,"March 2, 1986",us,5,Colorado State
17,31,James Southerland,SF,6-8,215,"April 28, 1990",us,R,Syracuse
18,34,Greg Stiemsma,C,6-11,260,"September 26, 1985",us,2,Wisconsin
19,42,Lance Thomas,SF,6-8,240,"April 24, 1988",us,2,Duke
20,5,Jeff Withey,C,7-0,231,"March 7, 1990",us,R,Kansas
