,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2019-20,29.0,NOP,NBA,C,60.0,8.0,17.4,2.3,5.4,0.421,1.2,3.4,0.335,1.1,2.0,0.573,0.528,0.9,1.2,0.74,0.6,2.4,3.0,1.4,0.6,0.4,0.8,2.1,6.6
1,2020-21,30.0,TOT,NBA,PF,45.0,4.0,12.6,1.0,3.1,0.326,0.5,1.9,0.271,0.5,1.2,0.411,0.408,0.4,0.6,0.76,0.6,2.1,2.7,1.0,0.3,0.1,0.3,1.3,3.0
2,2020-21,30.0,NOP,NBA,PF,22.0,0.0,11.0,0.7,2.7,0.254,0.3,1.7,0.189,0.4,1.0,0.364,0.314,0.3,0.3,0.857,0.5,2.0,2.6,1.1,0.4,0.0,0.3,1.3,2.0
3,2020-21,30.0,DAL,NBA,PF,23.0,4.0,14.1,1.3,3.6,0.378,0.7,2.1,0.333,0.7,1.5,0.441,0.476,0.6,0.8,0.722,0.7,2.1,2.8,0.8,0.2,0.1,0.2,1.3,4.0
4,Career,,,NBA,,105.0,12.0,15.3,1.7,4.4,0.392,0.9,2.8,0.316,0.9,1.6,0.52,0.491,0.7,0.9,0.745,0.6,2.2,2.9,1.2,0.5,0.2,0.6,1.7,5.0
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2 seasons,,NOP,NBA,,82.0,8.0,15.6,1.8,4.7,0.395,0.9,3.0,0.313,0.9,1.7,0.54,0.495,0.7,1.0,0.75,0.6,2.3,2.9,1.3,0.5,0.3,0.6,1.9,5.3
7,1 season,,DAL,NBA,,23.0,4.0,14.1,1.3,3.6,0.378,0.7,2.1,0.333,0.7,1.5,0.441,0.476,0.6,0.8,0.722,0.7,2.1,2.8,0.8,0.2,0.1,0.2,1.3,4.0
