,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,23,43,25,41,-3.3,-0.36,-3.67,100.8,104.5,89.3,0.274,0.209,0.475,14.8,25.9,0.211,0.475,12.8,75.4,0.26,Air Canada Centre,555584
1,Lg Rank,23,7,23,23,22.0,22.0,24.0,29.0,14.0,25.0,16.0,19.0,22.0,26.0,22.0,11.0,5.0,26.0,3.0,30.0,,17
