,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2015-16,19.0,IND,NBA,C,60,30,22.8,4.4,8.8,0.498,0.1,0.2,0.214,4.4,8.6,0.506,0.501,1.5,2.0,0.727,1.1,4.4,5.5,0.7,0.4,1.4,1.1,2.6,10.3
1,2016-17,20.0,IND,NBA,C,81,81,31.4,5.5,10.7,0.511,0.5,1.4,0.348,5.0,9.3,0.536,0.534,3.0,3.7,0.809,1.7,5.6,7.3,1.3,0.9,2.1,1.3,3.2,14.5
2,2017-18,21.0,IND,NBA,C,65,62,28.2,4.7,9.8,0.479,0.9,2.4,0.357,3.8,7.4,0.519,0.523,2.5,3.2,0.777,1.4,5.0,6.4,1.3,0.6,1.8,1.5,2.9,12.7
3,2018-19,22.0,IND,NBA,C,74,74,28.6,5.1,10.5,0.487,1.0,2.6,0.388,4.1,7.9,0.521,0.536,2.0,2.7,0.736,1.4,5.8,7.2,1.6,0.8,2.7,1.4,2.6,13.3
4,2019-20,23.0,IND,NBA,C,62,62,29.5,4.3,9.5,0.457,1.4,4.0,0.344,2.9,5.4,0.54,0.53,2.0,2.7,0.751,1.4,5.2,6.6,1.2,0.7,2.1,1.4,2.7,12.1
5,2020-21,24.0,IND,NBA,C,47,47,31.0,4.4,9.2,0.477,1.5,4.4,0.335,2.9,4.8,0.606,0.557,2.4,3.0,0.782,1.3,5.2,6.5,1.0,0.9,3.4,1.4,3.5,12.6
6,2021-22,25.0,IND,NBA,C,4,4,25.0,5.5,9.8,0.564,1.8,4.8,0.368,3.8,5.0,0.75,0.654,1.8,3.0,0.583,2.0,4.3,6.3,0.5,0.3,2.5,2.5,3.8,14.5
7,Career,,,NBA,,393,360,28.6,4.8,9.9,0.488,0.9,2.4,0.352,4.0,7.4,0.532,0.531,2.3,2.9,0.768,1.4,5.2,6.6,1.2,0.7,2.2,1.3,2.9,12.7
