,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,4,Jeff Adrien,PF,6-7,245,"February 10, 1986",United States,R,UConn
1,19,Lou Amundson,PF,6-9,220,"December 7, 1982",United States,4,UNLV
2,34,Charlie Bell,SG,6-3,200,"March 12, 1979",United States,6,Michigan State
3,15,Andris Biedrins,C,6-11,240,"April 2, 1986",Latvia,6,
4,25,Rodney Carney,SF,6-7,205,"April 15, 1984",United States,4,Memphis
5,30,Stephen Curry,PG,6-3,185,"March 14, 1988",United States,1,Davidson
6,8,Monta Ellis,SG,6-3,185,"October 26, 1985",United States,5,
7,50,Dan Gadzuric,C,6-11,240,"February 2, 1978",Netherlands,8,UCLA
8,2,Acie Law,PG,6-3,195,"January 25, 1985",United States,3,Texas A&M
9,10,David Lee,PF,6-9,245,"April 29, 1983",United States,5,Florida
10,7,Jeremy Lin,PG,6-3,200,"August 23, 1988",United States,R,Harvard University
11,77,Vladimir Radmanovic,PF,6-10,227,"November 19, 1980",Bosnia & Herzegovina,9,
12,23,Al Thornton,PF,6-8,220,"December 7, 1983",United States,3,Florida State
13,20,Ekpe Udoh,C,6-10,245,"May 20, 1987",United States,R,"Michigan, Baylor"
14,55,Reggie Williams,SF,6-6,205,"September 14, 1986",United States,1,Virginia Military Institute
15,32,Brandan Wright,PF,6-10,210,"October 5, 1987",United States,2,UNC
16,1,Dorell Wright,SF,6-9,205,"December 2, 1985",United States,6,
