,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,34,Giannis Antetokounmpo,PF,6-11,242,"December 6, 1994",Greece,6,
1,43,Thanasis Antetokounmpo,SF,6-6,219,"July 18, 1992",Greece,1,
2,17,Dragan Bender,C,7-0,225,"November 17, 1997",Bosnia & Herzegovina,3,
3,6,Eric Bledsoe,PG,6-1,214,"December 9, 1989",United States,9,Kentucky
4,23,Sterling Brown,SF,6-5,219,"February 10, 1995",United States,2,SMU
5,24,Pat Connaughton,SG,6-5,209,"January 6, 1993",United States,4,Notre Dame
6,0,Donte DiVincenzo,SG,6-4,203,"January 31, 1997",United States,1,Villanova
7,3,George Hill,PG,6-4,188,"May 4, 1986",United States,11,IUPUI
8,7,Ersan Ilyasova,PF,6-9,235,"May 15, 1987",Turkey,11,
9,26,Kyle Korver,SF,6-7,212,"March 17, 1981",United States,16,Creighton
10,11,Brook Lopez,C,7-0,282,"April 1, 1988",United States,11,Stanford
11,42,Robin Lopez,C,7-0,281,"April 1, 1988",United States,11,Stanford
12,15,Frank Mason,PG,5-11,190,"April 3, 1994",United States,2,Kansas
13,9,Wesley Matthews,SG,6-4,220,"October 14, 1986",United States,10,Marquette
14,22,Khris Middleton,SF,6-7,222,"August 12, 1991",United States,7,Texas A&M
15,20,Marvin Williams,PF,6-8,237,"June 19, 1986",United States,14,UNC
16,5,DJ Wilson,PF,6-10,231,"February 19, 1996",United States,2,Michigan
