Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,20.0,SAC,NBA,PG,58,20,30.1,5.0,10.7,0.472,2.1,5.1,0.409,2.9,5.6,0.529,0.569,0.8,1.0,0.857,0.7,2.3,3.0,5.3,1.3,0.5,1.6,1.4,13.0
2021-22,21.0,SAC,NBA,SG,18,18,33.6,4.8,10.7,0.446,1.6,4.2,0.382,3.2,6.5,0.487,0.521,0.9,1.2,0.773,1.1,2.9,3.9,5.3,1.9,0.8,1.8,1.3,12.1
Career,,,NBA,,76,38,30.9,5.0,10.7,0.466,2.0,4.9,0.403,3.0,5.8,0.518,0.558,0.9,1.0,0.833,0.8,2.4,3.2,5.3,1.5,0.6,1.6,1.4,12.8
