,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2019-20,23.0,UTA,NBA,PF,9,0,10.7,1.1,3.1,0.357,0.3,1.4,0.231,0.8,1.7,0.467,0.411,0.1,0.2,0.5,0.2,2.0,2.2,1.2,0.3,0.6,0.8,0.8,2.7
1,2020-21,24.0,UTA,NBA,PF,28,0,4.9,0.9,1.9,0.481,0.4,1.0,0.429,0.5,0.9,0.542,0.596,0.1,0.1,1.0,0.3,0.6,1.0,0.5,0.3,0.1,0.3,0.6,2.3
2,Career,,,NBA,,37,0,6.3,0.9,2.2,0.438,0.4,1.1,0.366,0.5,1.1,0.513,0.531,0.1,0.1,0.75,0.3,1.0,1.3,0.7,0.3,0.2,0.4,0.6,2.4
