,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,2,Steve Blake,PG,6-3,172,"February 26, 1980",United States,2,Maryland
1,3,Juan Dixon,SG,6-3,164,"October 9, 1978",United States,3,Maryland
2,1,Jarrett Jack,SG,6-3,200,"October 28, 1983",United States,R,Georgia Tech
3,38,Viktor Khryapa,SF,6-9,210,"August 3, 1982",Ukraine,1,
4,0,Voshon Lenard,SG,6-4,205,"May 14, 1973",United States,10,Minnesota
5,23,Darius Miles,SF,6-9,210,"October 9, 1981",United States,5,
6,12,Sergei Monia,SF,6-8,220,"April 15, 1983",Russia,R,
7,25,Travis Outlaw,PF,6-9,210,"September 18, 1984",United States,2,
8,21,Ruben Patterson,SF,6-5,224,"July 31, 1975",United States,7,Cincinnati
9,10,Joel Przybilla,C,7-1,255,"October 10, 1979",United States,5,Minnesota
10,50,Zach Randolph,PF,6-9,250,"July 16, 1981",United States,4,Michigan State
11,42,Theo Ratliff,C,6-10,225,"April 17, 1973",United States,10,Wyoming
12,5,Ha Seung-Jin,C,7-3,305,"August 4, 1985",South Korea,1,
13,54,Brian Skinner,C,6-9,255,"May 19, 1976",United States,7,Baylor
14,7,Charles Smith,SG,6-4,194,"August 22, 1975",United States,4,New Mexico
15,31,Sebastian Telfair,PG,6-0,165,"June 9, 1985",United States,1,
16,8,Martell Webster,SF,6-7,230,"December 4, 1986",United States,R,
