,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,3142,6985,0.45,663,1889,0.351,2479,5096,0.486,1430,1872,0.764,847,2779,3626,1741,742,391,1219,1641,8377
1,Team/G,,242.4,38.3,85.2,0.45,8.1,23.0,0.351,30.2,62.1,0.486,17.4,22.8,0.764,10.3,33.9,44.2,21.2,9.0,4.8,14.9,20.0,102.2
2,Lg Rank,,5,15,13,17.0,18,20,14.0,13,13,17.0,14,17,15.0,17,10,12,22,4,17,20,11,17
3,Year/Year,,0.1%,4.8%,2.4%,0.01,8.3%,8.6%,-0.001,3.9%,0.2%,0.017,4.2%,3.0%,0.008,-1.1%,-1.5%,-1.4%,-0.9%,46.9%,4.3%,6.3%,-5.8%,5.0%
4,Opponent,82.0,19880,3065,6962,0.44,679,2035,0.334,2386,4927,0.484,1428,1901,0.751,877,2774,3651,1707,634,366,1297,1676,8237
5,Opponent/G,,242.4,37.4,84.9,0.44,8.3,24.8,0.334,29.1,60.1,0.484,17.4,23.2,0.751,10.7,33.8,44.5,20.8,7.7,4.5,15.8,20.4,100.5
6,Lg Rank,,5,9,16,6.0,13,19,3.0,9,17,13.0,14,13,11.0,17,19,20,4,16,9,7,13,8
7,Year/Year,,0.1%,3.9%,2.6%,0.006,14.9%,18.8%,-0.011,1.2%,-2.8%,0.019,-2.8%,-2.6%,-0.002,9.6%,2.6%,4.2%,4.5%,2.8%,-5.2%,24.1%,-4.4%,3.5%
