,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,22,44,21,45,-5.68,0.73,-4.95,103.8,109.8,94.7,0.268,0.228,0.472,13.0,29.1,0.197,0.515,13.9,70.5,0.199,Power Balance Pavilion,478764
1,Lg Rank,25,5,27,27,27.0,2.0,25.0,21.0,29.0,1.0,18.0,16.0,27.0,5.0,7.0,18.0,30.0,13.0,29.0,10.0,,27
