,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,47,35,47,35,2.23,0.12,2.35,113.4,111.1,96.0,0.28,0.261,0.523,11.4,24.4,0.225,0.539,13.9,76.4,0.189,Target Center,699308
1,Lg Rank,12,18,10,10,10.0,9.0,10.0,4.0,27.0,24.0,5.0,30.0,13.0,1.0,4.0,3.0,27.0,5.0,24.0,13.0,,21
