,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3008,6700,0.449,432,1225,0.353,2576,5475,0.471,1444,1895,0.762,966,2458,3424,1557,493,421,1219,1752,7892
1,Team/G,,241.8,36.7,81.7,0.449,5.3,14.9,0.353,31.4,66.8,0.471,17.6,23.1,0.762,11.8,30.0,41.8,19.0,6.0,5.1,14.9,21.4,96.2
2,Lg Rank,,12,23,16,24.0,24,24,14.0,17,5,28.0,23,24,14.0,7,22,16,27,28,11,21,21,26
3,Year/Year,,0.6%,0.5%,0.7%,-0.001,9.4%,2.3%,0.023,-0.9%,0.3%,-0.006,-3.3%,-2.7%,-0.005,1.0%,5.5%,4.2%,-5.1%,-20.4%,15.3%,6.4%,4.3%,0.2%
4,Opponent,82.0,19830,3083,6664,0.463,528,1466,0.36,2555,5198,0.492,1590,2088,0.761,935,2530,3465,1772,569,415,1115,1684,8284
5,Opponent/G,,241.8,37.6,81.3,0.463,6.4,17.9,0.36,31.2,63.4,0.492,19.4,25.5,0.761,11.4,30.9,42.3,21.6,6.9,5.1,13.6,20.5,101.0
6,Lg Rank,,12,15,12,17.0,17,13,20.0,14,11,17.0,20,19,18.0,24,18,19,20,9,19,22,18,16
7,Year/Year,,0.6%,-2.6%,1.5%,-0.019,-21.7%,-15.7%,-0.027,2.6%,7.7%,-0.025,6.9%,6.6%,0.002,0.1%,1.6%,1.2%,-12.1%,-4.0%,-3.7%,-2.2%,2.8%,-2.4%
