,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,3532,7140,0.495,982,2562,0.383,2550,4578,0.557,1457,1850,0.788,770,2873,3643,2491,785,555,1211,1585,9503
1,Team/G,,241.2,43.1,87.1,0.495,12.0,31.2,0.383,31.1,55.8,0.557,17.8,22.6,0.788,9.4,35.0,44.4,30.4,9.6,6.8,14.8,19.3,115.9
2,Lg Rank,,18,1,9,1.0,4,5,3.0,5,22,1.0,17,18,11.0,20,3,7,1,1,1,22,12,1
3,Year/Year,,-0.5%,1.2%,-0.3%,0.007,-8.8%,-1.2%,-0.032,5.7%,0.2%,0.029,6.7%,3.4%,0.024,-5.6%,-3.3%,-3.8%,5.0%,13.9%,11.4%,-2.7%,-6.8%,0.9%
4,Opponent,82.0,19780,3181,7311,0.435,737,2277,0.324,2444,5034,0.485,1450,1905,0.761,963,2604,3567,1862,705,313,1272,1588,8549
5,Opponent/G,,241.2,38.8,89.2,0.435,9.0,27.8,0.324,29.8,61.4,0.485,17.7,23.2,0.761,11.7,31.8,43.5,22.7,8.6,3.8,15.5,19.4,104.3
6,Lg Rank,,18,14,29,1.0,8,20,1.0,17,27,3.0,14,15,3.0,30,6,14,14,28,4,1,22,11
7,Year/Year,,-0.5%,-0.2%,-0.3%,0.0,15.2%,18.1%,-0.008,-4.1%,-6.8%,0.014,-4.8%,-5.4%,0.005,2.8%,-2.2%,-0.9%,2.1%,-0.7%,-6.8%,7.3%,-2.4%,0.1%
