,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,14,DJ Augustin,PG,5-11,183,"November 10, 1987",United States,8,Texas
1,11,Bismack Biyombo,C,6-8,255,"August 28, 1992",Congo - Kinshasa,5,
2,21,Anthony Brown,SF,6-7,210,"October 10, 1992",United States,1,Stanford
3,10,Evan Fournier,SG,6-7,205,"October 29, 1992",France,4,
4,29,Patricio Garino,SG,6-6,210,"May 17, 1993",Argentina,R,George Washington
5,13,Marcus Georges-Hunt,SG,6-5,216,"March 28, 1994",United States,R,Georgia Tech
6,0,Aaron Gordon,SF,6-8,235,"September 16, 1995",United States,2,Arizona
7,34,Jeff Green,PF,6-8,235,"August 28, 1986",United States,8,Georgetown
8,8,Mario Hezonja,SF,6-8,220,"February 25, 1995",Croatia,1,
9,7,Serge Ibaka,PF,6-10,235,"September 18, 1989",Congo - Brazzaville,7,
10,20,Jodie Meeks,SG,6-4,210,"August 21, 1987",United States,7,Kentucky
11,21,Arinze Onuaku,C,6-9,255,"July 13, 1987",United States,2,Syracuse
12,4,Elfrid Payton,PG,6-3,195,"February 22, 1994",United States,2,Louisiana
13,31,Terrence Ross,SF,6-6,206,"February 5, 1991",United States,4,Washington
14,3,Damjan Rudez,SF,6-10,228,"June 17, 1986",Croatia,2,
15,9,Nikola Vucevic,C,6-11,260,"October 24, 1990",Switzerland,5,USC
16,32,CJ Watson,PG,6-2,175,"April 17, 1984",United States,9,Tennessee
17,23,CJ Wilcox,SG,6-5,195,"December 30, 1990",United States,2,Washington
18,33,Stephen Zimmerman,C,7-0,240,"September 9, 1996",United States,R,UNLV
