Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,21.0,OKC,NBA,C,20,13,21.5,2.8,6.3,0.44,1.2,3.2,0.381,1.6,3.1,0.5,0.536,0.4,0.6,0.636,1.5,4.1,5.6,0.8,0.6,0.4,0.9,1.4,7.1
Career,,,NBA,,20,13,21.5,2.8,6.3,0.44,1.2,3.2,0.381,1.6,3.1,0.5,0.536,0.4,0.6,0.636,1.5,4.1,5.6,0.8,0.6,0.4,0.9,1.4,7.1
