,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,44,38,42,40,0.23,0.13,0.36,105.5,105.2,93.9,0.347,0.161,0.488,13.7,26.8,0.258,0.493,14.7,72.0,0.227,Pepsi Center,702555
1,Lg Rank,11,19,15,15,15.0,9.0,15.0,17.0,13.0,2.0,10.0,23.0,15.0,14.0,16.0,12.0,20.0,4.0,20.0,6.0,,16
