,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,57,25,59,23,6.98,0.3,7.27,112.1,104.8,95.9,0.353,0.291,0.526,12.7,25.0,0.258,0.484,13.8,72.5,0.222,STAPLES Center,787692
1,Lg Rank,3,28,2,2,2.0,14.0,2.0,1.0,9.0,7.0,2.0,8.0,5.0,5.0,20.0,2.0,5.0,13.0,26.0,17.0,,7
