,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,2942,6544,0.45,628,1760,0.357,2314,4784,0.484,1432,1958,0.731,1047,2460,3507,1668,599,391,1206,1500,7944
1,Team/G,,242.1,35.9,79.8,0.45,7.7,21.5,0.357,28.2,58.3,0.484,17.5,23.9,0.731,12.8,30.0,42.8,20.3,7.3,4.8,14.7,18.3,96.9
2,Lg Rank,,7,26,27,13.0,9,8,17.0,28,25,13.0,11,7,24.0,5,21,10,27,19,18,17,4,17
3,Year/Year,,0.6%,4.7%,-1.0%,0.024,-0.3%,-4.3%,0.015,6.1%,0.3%,0.027,3.6%,10.0%,-0.045,7.6%,5.4%,6.0%,2.4%,-2.2%,21.0%,-2.4%,-4.8%,4.1%
4,Opponent,82.0,19855,3066,6614,0.464,518,1415,0.366,2548,5199,0.49,1148,1571,0.731,878,2336,3214,1756,614,390,1102,1751,7798
5,Opponent/G,,242.1,37.4,80.7,0.464,6.3,17.3,0.366,31.1,63.4,0.49,14.0,19.2,0.731,10.7,28.5,39.2,21.4,7.5,4.8,13.4,21.4,95.1
6,Lg Rank,,7,16,9,23.0,4,3,21.0,23,21,20.0,1,1,1.0,7,2,3,8,9,12,26,5,6
7,Year/Year,,0.6%,-1.3%,0.6%,-0.009,-3.3%,-1.1%,-0.008,-0.9%,1.0%,-0.01,-16.5%,-15.4%,-0.01,-9.4%,-7.5%,-8.0%,-8.2%,-5.9%,-4.9%,-5.9%,10.6%,-4.0%
