,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,9,Matt Barnes,SF,6-7,226,"March 9, 1980",United States,1,UCLA
1,10,Mike Bibby,PG,6-1,190,"May 13, 1978",United States,6,Arizona
2,33,Michael Bradley,PF,6-10,245,"April 18, 1979",United States,3,"Kentucky, Villanova"
3,13,Doug Christie,SG,6-6,200,"May 9, 1970",United States,12,Pepperdine
4,15,Erik Daniels,SF,6-8,214,"April 1, 1982",United States,R,Kentucky
5,5,Maurice Evans,SG,6-5,220,"November 8, 1978",United States,1,"Wichita State, Texas"
6,50,Eddie House,PG,6-1,180,"May 14, 1978",United States,4,Arizona State
7,24,Bobby Jackson,SG,6-1,185,"March 13, 1973",United States,7,Minnesota
8,23,Kevin Martin,PG,6-7,199,"February 1, 1983",United States,R,Western Carolina University
9,52,Brad Miller,C,6-11,244,"April 12, 1976",United States,6,Purdue
10,3,Cuttino Mobley,SG,6-4,190,"September 1, 1975",United States,6,Rhode Island
11,0,Greg Ostertag,C,7-2,280,"March 6, 1973",United States,9,Kansas
12,54,Brian Skinner,C,6-9,255,"May 19, 1976",United States,6,Baylor
13,25,Darius Songaila,PF,6-9,248,"February 14, 1978",Lithuania,1,Wake Forest
14,16,Peja Stojakovic,SF,6-10,229,"June 9, 1977",Croatia,6,
15,9,Kenny Thomas,PF,6-7,261,"July 25, 1977",United States,5,New Mexico
16,4,Chris Webber,PF,6-9,245,"March 1, 1973",United States,11,Michigan
17,34,Corliss Williamson,PF,6-7,245,"December 4, 1973",United States,9,Arkansas
