,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,3.0,Bradley Beal,SG,6-3,207,"June 28, 1993",us,9,Florida
1,6.0,Montrezl Harrell,C,6-7,240,"January 26, 1994",us,6,Louisville
2,26.0,Spencer Dinwiddie,SG,6-5,215,"April 6, 1993",us,7,Colorado
3,33.0,Kyle Kuzma,SF,6-10,221,"July 24, 1995",us,4,Utah
4,19.0,Raul Neto,PG,6-1,180,"May 19, 1992",br,6,
5,9.0,Deni Avdija,SF,6-9,210,"January 3, 2001",il,1,
6,21.0,Daniel Gafford,C,6-10,234,"October 1, 1998",us,2,Arkansas
7,1.0,Kentavious Caldwell-Pope,SG,6-5,204,"February 18, 1993",us,8,Georgia
8,4.0,Aaron Holiday,PG,6-0,185,"September 30, 1996",us,3,UCLA
9,42.0,Davis Bertans,PF,6-10,225,"November 12, 1992",lv,5,
10,,Corey Kispert,G-F,6-7,220,"March 3, 1999",us,R,Gonzaga
11,,Anthony Gill,PF,6-7,230,"October 17, 1992",us,1,"South Carolina, Virginia"
12,,Rui Hachimura,PF,6-8,230,"February 8, 1998",jp,2,Gonzaga
13,,Isaiah Todd,F,6-10,220,"October 17, 2001",us,R,
14,,Cassius Winston (TW),PG,6-1,185,"February 28, 1998",us,1,Michigan State
15,,Thomas Bryant,C,6-10,248,"July 31, 1997",us,4,Indiana
16,,Joel Ayayi (TW),G,6-5,180,"March 5, 2000",fr,R,Gonzaga
