,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,44,38,43,39,0.61,-0.18,0.43,106.1,105.5,95.1,0.296,0.303,0.491,12.2,27.0,0.197,0.504,12.5,79.3,0.196,The Palace of Auburn Hills,677138
1,Lg Rank,12,18,14,14,14.0,23.0,14.0,13.0,12.0,21.0,5.0,10.0,22.0,5.0,2.0,21.0,16.0,23.0,2.0,6.0,,25
