,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,6,Travis Best,PG,5-11,182,"July 12, 1972",United States,9,Georgia Tech
1,2,Rodney Buford,SF,6-5,189,"November 2, 1977",United States,4,Creighton
2,41,Elden Campbell,C,6-11,215,"July 23, 1968",United States,14,Clemson
3,15,Vince Carter,SF,6-6,220,"January 26, 1977",United States,6,UNC
4,35,Jason Collins,C,7-0,255,"December 2, 1978",United States,3,Stanford
5,28,Kaniel Dickens,SF,6-8,215,"July 21, 1978",United States,1,"Tyler Junior College, Idaho"
6,44,Donnell Harvey,PF,6-8,220,"August 26, 1980",United States,4,Florida
7,24,Richard Jefferson,SF,6-7,233,"June 21, 1980",United States,3,Arizona
8,5,Jason Kidd,PG,6-4,205,"March 23, 1973",United States,10,California
9,12,Nenad Krstic,PF,7-0,240,"July 25, 1983",Serbia,R,
10,1,Ron Mercer,SF,6-7,210,"May 18, 1976",United States,7,Kentucky
11,7,Jerome Moiso,C,6-10,235,"June 15, 1978",France,4,UCLA
12,33,Alonzo Mourning,PF,6-10,240,"February 8, 1970",United States,11,Georgetown
13,10,Zoran Planinic,PG,6-7,195,"September 12, 1982",Bosnia & Herzegovina,1,
14,30,Clifford Robinson,PF,6-10,225,"December 16, 1966",United States,15,UConn
15,21,Brian Scalabrine,PF,6-9,241,"March 18, 1978",United States,3,USC
16,55,Jabari Smith,PF,6-11,250,"February 12, 1977",United States,3,LSU
17,26,Awvee Storey,SG,6-6,222,"April 18, 1977",United States,R,"Illinois, Arizona State"
18,20,Billy Thomas,SF,6-4,208,"December 23, 1975",United States,R,Kansas
19,11,Jacque Vaughn,SG,6-1,190,"February 11, 1975",United States,7,Kansas
20,34,Aaron Williams,C,6-9,220,"October 2, 1971",United States,10,Xavier
21,17,Eric Williams,SG,6-8,220,"July 17, 1972",United States,9,"Vincennes University, Providence"
