,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19705,3390,7135,0.475,779,2081,0.374,2611,5054,0.517,1298,1727,0.752,762,2766,3528,2128,713,404,1122,1594,8857
1,Team/G,,240.3,41.3,87.0,0.475,9.5,25.4,0.374,31.8,61.6,0.517,15.8,21.1,0.752,9.3,33.7,43.0,26.0,8.7,4.9,13.7,19.4,108.0
2,Lg Rank,,30,16,27,4.0,29,29,5.0,5,7,16.0,26,23,22.0,25,23,24,9,3,20,10,4,22
3,Year/Year,,-0.3%,1.3%,0.7%,0.003,5.1%,3.5%,0.006,0.3%,-0.4%,0.003,6.0%,9.8%,-0.027,-3.3%,3.1%,1.6%,17.0%,-1.1%,18.8%,3.0%,3.2%,2.3%
4,Opponent,82.0,19705,3177,7059,0.45,932,2633,0.354,2245,4426,0.507,1298,1718,0.756,862,2718,3580,2006,608,425,1284,1642,8584
5,Opponent/G,,240.3,38.7,86.1,0.45,11.4,32.1,0.354,27.4,54.0,0.507,15.8,21.0,0.756,10.5,33.1,43.7,24.5,7.4,5.2,15.7,20.0,104.7
6,Lg Rank,,30,3,3,6.0,14,14,14.0,3,3,7.0,4,6,7.0,17,3,5,13,13,21,5,23,1
7,Year/Year,,-0.3%,-1.6%,1.5%,-0.014,7.1%,5.5%,0.005,-4.9%,-0.7%,-0.022,7.0%,7.2%,-0.002,2.9%,1.2%,1.6%,5.3%,5.4%,-0.7%,1.0%,8.5%,0.5%
