,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,66.0,15940,2467,5462,0.452,419,1117,0.375,2048,4345,0.471,1006,1394,0.722,915,2165,3080,1527,456,388,923,1139,6359
1,Team/G,,241.5,37.4,82.8,0.452,6.3,16.9,0.375,31.0,65.8,0.471,15.2,21.1,0.722,13.9,32.8,46.7,23.1,6.9,5.9,14.0,17.3,96.3
2,Lg Rank,,16,10,8,12.0,17,18,4.0,12,8,18.0,27,23,27.0,1,2,1,5,24,3,6,2,18
3,Year/Year,,-0.1%,0.8%,3.0%,-0.01,1.9%,-1.9%,0.014,0.5%,4.4%,-0.018,-16.2%,-13.7%,-0.021,17.6%,1.4%,5.7%,3.8%,-4.3%,3.0%,-1.2%,-13.7%,-2.3%
4,Opponent,66.0,15940,2284,5420,0.421,305,939,0.325,1979,4481,0.442,946,1279,0.74,750,1889,2639,1245,490,343,876,1166,5819
5,Opponent/G,,241.5,34.6,82.1,0.421,4.6,14.2,0.325,30.0,67.9,0.442,14.3,19.4,0.74,11.4,28.6,40.0,18.9,7.4,5.2,13.3,17.7,88.2
6,Lg Rank,,16,6,19,2.0,1,1,3.0,14,30,1.0,3,3,4.0,17,1,3,2,6,20,26,28,1
7,Year/Year,,-0.1%,1.2%,3.2%,-0.009,-11.3%,-10.8%,-0.002,3.4%,6.8%,-0.014,-18.9%,-16.3%,-0.024,12.5%,1.1%,4.1%,-0.6%,7.2%,-10.7%,-6.1%,-11.9%,-3.4%
