,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,50,32,50,32,3.0,-0.46,2.54,107.5,104.3,92.8,0.304,0.269,0.489,12.9,27.0,0.238,0.473,11.3,74.4,0.182,United Center,886612
1,Lg Rank,9,21,9,9,10.0,24.0,10.0,11.0,11.0,23.0,5.0,16.0,21.0,12.0,5.0,3.0,2.0,29.0,19.0,2.0,,1
