,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2016-17,19.0,DEN,NBA,SG,82,1764,11.9,0.518,0.471,0.164,2.6,10.7,6.7,14.0,1.4,1.1,12.6,21.6,0.6,0.7,1.3,0.037,-0.6,-1.4,-2.0,0.0
1,2017-18,20.0,DEN,NBA,PG,81,2565,16.1,0.576,0.411,0.238,3.6,9.4,6.5,16.4,1.5,0.9,12.8,22.8,4.3,1.2,5.5,0.103,1.2,-1.5,-0.3,1.1
2,2018-19,21.0,DEN,NBA,PG,75,2447,16.0,0.538,0.353,0.19,2.9,11.2,7.0,22.4,1.3,1.0,11.1,24.9,2.8,2.3,5.1,0.1,1.4,-0.8,0.6,1.6
3,2019-20,22.0,DEN,NBA,PG,59,1904,17.7,0.559,0.362,0.207,2.7,11.2,6.9,22.9,1.7,0.8,11.5,25.2,2.8,1.5,4.3,0.107,2.0,-0.8,1.2,1.5
4,2020-21,23.0,DEN,NBA,PG,48,1704,18.3,0.592,0.399,0.193,2.5,10.4,6.5,20.3,1.9,0.7,11.2,24.8,3.1,1.5,4.6,0.129,2.7,-1.0,1.7,1.6
5,Career,,,NBA,,345,10384,16.0,0.557,0.394,0.201,2.9,10.5,6.7,19.2,1.6,0.9,11.8,23.9,13.6,7.2,20.8,0.096,1.3,-1.1,0.2,5.9
