,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2018-19,20.0,LAC,NBA,PG,82.0,2174.0,13.4,0.554,0.194,0.272,2.9,8.3,5.7,17.8,2.1,1.6,15.0,18.3,1.5,1.9,3.3,0.074,-0.9,0.4,-0.5,0.8
1,2019-20,21.0,OKC,NBA,SG,70.0,2428.0,17.7,0.568,0.247,0.352,2.2,16.1,9.4,15.2,1.6,1.7,10.3,23.7,3.1,3.0,6.1,0.121,1.3,0.4,1.7,2.2
2,2020-21,22.0,OKC,NBA,SG,35.0,1180.0,21.6,0.623,0.301,0.405,1.7,13.1,7.3,31.2,1.1,1.7,13.7,27.8,2.7,0.8,3.5,0.143,3.8,0.0,3.8,1.7
3,Career,,,NBA,,187.0,5782.0,16.9,0.578,0.244,0.34,2.3,12.6,7.6,19.5,1.7,1.7,12.6,22.5,7.3,5.7,13.0,0.108,1.0,0.3,1.3,4.8
4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2 seasons,,OKC,NBA,,105.0,3608.0,19.0,0.588,0.266,0.371,2.0,15.1,8.7,20.4,1.4,1.7,11.6,25.0,5.8,3.8,9.6,0.128,2.1,0.2,2.4,4.0
6,1 season,,LAC,NBA,,82.0,2174.0,13.4,0.554,0.194,0.272,2.9,8.3,5.7,17.8,2.1,1.6,15.0,18.3,1.5,1.9,3.3,0.074,-0.9,0.4,-0.5,0.8
