,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,22,50,18,54,-8.44,0.25,-8.19,105.8,114.4,97.3,0.261,0.347,0.508,13.9,23.6,0.194,0.556,13.0,76.6,0.183,Quicken Loans Arena,91476
1,Lg Rank,26,4,28,28,28.0,5.0,28.0,28.0,25.0,25.0,7.0,25.0,29.0,29.0,7.0,12.0,29.0,9.0,26.0,8.0,,7
