,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19805,2923,6450,0.453,507,1395,0.363,2416,5055,0.478,1535,2120,0.724,987,2489,3476,1771,613,543,1126,1717,7888
1,Team/G,,241.5,35.6,78.7,0.453,6.2,17.0,0.363,29.5,61.6,0.478,18.7,25.9,0.724,12.0,30.4,42.4,21.6,7.5,6.6,13.7,20.9,96.2
2,Lg Rank,,17,19,21,10.0,12,13,8.0,20,23,8.0,23,16,26.0,15,11,12,14,17,2,8,5,18
3,Year/Year,,0.3%,2.9%,0.2%,0.012,24.3%,22.4%,0.006,-0.7%,-4.5%,0.018,8.9%,2.5%,0.043,-4.1%,-6.7%,-6.0%,5.7%,-7.3%,1.1%,-6.4%,3.0%,5.2%
4,Opponent,82.0,19805,2712,6359,0.426,323,881,0.367,2389,5478,0.436,1501,1955,0.768,893,2403,3296,1385,594,421,1240,1891,7248
5,Opponent/G,,241.5,33.1,77.5,0.426,3.9,10.7,0.367,29.1,66.8,0.436,18.3,23.8,0.768,10.9,29.3,40.2,16.9,7.2,5.1,15.1,23.1,88.4
6,Lg Rank,,17,3,6,3.0,1,1,24.0,10,23,1.0,6,6,25.0,4,10,6,1,9,23,11,13,1
7,Year/Year,,0.3%,3.8%,-0.5%,0.018,3.9%,-7.4%,0.04,3.8%,0.8%,0.013,9.4%,6.0%,0.024,-1.8%,-2.3%,-2.1%,-2.4%,-6.5%,10.8%,-1.1%,2.9%,4.9%
