Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014-15,19.0,MIN,NBA,SF,82.0,82.0,36.2,6.1,13.9,0.437,0.5,1.5,0.31,5.6,12.3,0.453,0.454,4.3,5.7,0.76,1.6,2.9,4.6,2.1,1.0,0.6,2.2,2.3,16.9
2015-16,20.0,MIN,NBA,SF,81.0,81.0,35.1,7.3,16.0,0.459,0.7,2.3,0.3,6.6,13.6,0.486,0.481,5.3,7.0,0.761,1.3,2.3,3.6,2.0,1.0,0.6,2.2,2.0,20.7
2016-17,21.0,MIN,NBA,SF,82.0,82.0,37.2,8.6,19.1,0.452,1.3,3.5,0.356,7.4,15.6,0.473,0.484,5.0,6.6,0.76,1.2,2.8,4.0,2.3,1.0,0.4,2.3,2.2,23.6
2017-18,22.0,MIN,NBA,SF,82.0,82.0,36.3,6.9,15.9,0.438,1.4,4.1,0.331,5.6,11.7,0.475,0.481,2.5,3.8,0.643,1.0,3.4,4.4,2.0,1.1,0.6,1.7,2.0,17.7
2018-19,23.0,MIN,NBA,SF,73.0,73.0,34.8,6.8,16.6,0.412,1.6,4.8,0.339,5.2,11.8,0.441,0.461,2.8,4.1,0.699,1.1,3.7,4.8,2.5,1.0,0.7,1.9,2.1,18.1
2019-20,24.0,TOT,NBA,SF,54.0,54.0,34.4,8.1,18.1,0.447,2.1,6.2,0.332,6.0,11.9,0.506,0.504,3.5,5.0,0.709,1.2,3.9,5.1,3.7,0.8,1.0,2.4,2.4,21.8
2019-20,24.0,MIN,NBA,SF,42.0,42.0,34.6,8.4,18.8,0.444,2.2,6.5,0.331,6.2,12.3,0.505,0.502,3.5,4.9,0.72,1.1,4.1,5.2,3.7,0.7,0.9,2.5,2.4,22.4
2019-20,24.0,GSW,NBA,SF,12.0,12.0,33.6,7.2,15.7,0.457,1.7,4.9,0.339,5.5,10.8,0.512,0.511,3.4,5.1,0.672,1.5,3.1,4.6,3.6,1.3,1.4,2.1,2.2,19.4
2020-21,25.0,GSW,NBA,PF,71.0,71.0,33.3,7.1,14.9,0.477,2.0,5.2,0.38,5.1,9.7,0.529,0.543,2.4,3.4,0.714,1.2,3.7,4.9,2.4,0.9,1.0,1.8,2.2,18.6
2021-22,26.0,GSW,NBA,SF,9.0,9.0,29.4,5.8,13.2,0.437,1.8,5.2,0.34,4.0,8.0,0.5,0.504,2.6,3.2,0.793,1.2,3.1,4.3,1.7,0.8,0.3,1.4,1.7,15.9
Career,,,NBA,,534.0,534.0,35.3,7.2,16.2,0.446,1.3,3.8,0.341,5.9,12.4,0.478,0.486,3.7,5.1,0.731,1.2,3.2,4.4,2.3,1.0,0.7,2.0,2.2,19.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,MIN,NBA,,442.0,442.0,35.8,7.3,16.5,0.441,1.2,3.5,0.332,6.1,13.0,0.471,0.476,4.0,5.4,0.734,1.3,3.1,4.3,2.3,1.0,0.6,2.1,2.2,19.7
3 seasons,,GSW,NBA,,92.0,92.0,33.0,7.0,14.8,0.471,1.9,5.2,0.371,5.1,9.7,0.524,0.536,2.5,3.6,0.713,1.2,3.6,4.8,2.4,1.0,1.0,1.8,2.2,18.4
