,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,81.0,19590,2845,6525,0.436,555,1599,0.347,2290,4926,0.465,1429,1915,0.746,1043,2671,3714,1645,580,513,1227,1623,7674
1,Team/G,,241.9,35.1,80.6,0.436,6.9,19.7,0.347,28.3,60.8,0.465,17.6,23.6,0.746,12.9,33.0,45.9,20.3,7.2,6.3,15.1,20.0,94.7
2,Lg Rank,,30,29,25,26.0,16,15,22.0,27,20,24.0,7,8,19.0,4,5,1,28,24,4,26,14,23
3,Year/Year,,-0.2%,-1.5%,-1.1%,-0.002,15.4%,22.5%,-0.021,-4.9%,-6.9%,0.01,-13.7%,-9.5%,-0.036,2.9%,5.1%,4.5%,9.2%,-9.6%,17.1%,8.1%,-7.5%,-3.0%
4,Opponent,81.0,19590,2797,6657,0.42,440,1344,0.327,2357,5313,0.444,1314,1728,0.76,909,2401,3310,1555,611,459,1096,1777,7348
5,Opponent/G,,241.9,34.5,82.2,0.42,5.4,16.6,0.327,29.1,65.6,0.444,16.2,21.3,0.76,11.2,29.6,40.9,19.2,7.5,5.7,13.5,21.9,90.7
6,Lg Rank,,30,2,16,1.0,1,2,1.0,7,27,1.0,9,8,23.0,19,8,8,2,10,20,25,3,2
7,Year/Year,,-0.2%,-1.1%,2.3%,-0.014,-18.9%,-13.0%,-0.024,3.1%,7.0%,-0.017,-9.2%,-12.9%,0.031,-6.7%,-2.1%,-3.4%,-1.9%,15.0%,-6.0%,-9.3%,1.4%,-3.9%
