Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2021-22,20.0,DET,NBA,PG,10,310,11.5,0.468,0.521,0.155,3.9,18.1,10.3,23.1,2.1,1.8,17.4,25.4,-0.4,0.3,-0.1,-0.023,-2.5,-0.6,-3.1,-0.1
Career,,,NBA,,10,310,11.5,0.468,0.521,0.155,3.9,18.1,10.3,23.1,2.1,1.8,17.4,25.4,-0.4,0.3,-0.1,-0.023,-2.5,-0.6,-3.1,-0.1
