,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3150,6697,0.47,498,1480,0.336,2652,5217,0.508,1406,1889,0.744,807,2811,3618,1709,553,531,1155,1502,8204
1,Team/G,,241.8,38.4,81.7,0.47,6.1,18.0,0.336,32.3,63.6,0.508,17.1,23.0,0.744,9.8,34.3,44.1,20.8,6.7,6.5,14.1,18.3,100.0
2,Lg Rank,,11,13,27,4.0,28,28,27.0,4,9,8.0,18,14,23.0,22,6,13,23,27,1,14,4,23
3,Year/Year,,0.5%,9.2%,5.8%,0.015,-10.4%,-10.8%,0.001,13.9%,11.7%,0.01,-2.2%,-2.6%,0.003,8.0%,14.2%,12.8%,5.1%,-13.9%,42.7%,-4.9%,-8.2%,5.7%
4,Opponent,82.0,19830,3054,6914,0.442,605,1742,0.347,2449,5172,0.474,1356,1761,0.77,803,2580,3383,1657,612,337,1060,1608,8069
5,Opponent/G,,241.8,37.2,84.3,0.442,7.4,21.2,0.347,29.9,63.1,0.474,16.5,21.5,0.77,9.8,31.5,41.3,20.2,7.5,4.1,12.9,19.6,98.4
6,Lg Rank,,11,8,13,9.0,3,3,12.0,19,24,6.0,7,5,27.0,10,6,6,2,10,4,27,20,5
7,Year/Year,,0.5%,3.2%,6.0%,-0.012,-9.2%,-7.7%,-0.006,6.8%,11.6%,-0.021,-2.5%,-7.6%,0.04,-10.2%,4.6%,0.7%,-5.2%,-5.3%,-6.1%,-12.8%,-6.2%,1.2%
