,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,2974,6453,0.461,491,1388,0.354,2483,5065,0.49,1606,2033,0.79,913,2383,3296,1674,523,350,1012,1715,8045
1,Team/G,,242.1,36.3,78.7,0.461,6.0,16.9,0.354,30.3,61.8,0.49,19.6,24.8,0.79,11.1,29.1,40.2,20.4,6.4,4.3,12.3,20.9,98.1
2,Lg Rank,,10,27,26,15.0,18,19,13.0,23,23,17.0,9,12,3.0,14,28,26,21,25,24,2,19,21
3,Year/Year,,0.1%,-1.5%,-0.6%,-0.004,-17.6%,-10.7%,-0.03,2.5%,2.6%,-0.0,5.6%,2.3%,0.025,-13.9%,1.0%,-3.6%,0.4%,-4.9%,-12.9%,-4.1%,2.6%,-1.3%
4,Opponent,82.0,19855,2950,6352,0.464,480,1399,0.343,2470,4953,0.499,1394,1870,0.745,801,2322,3123,1583,485,333,1104,1767,7774
5,Opponent/G,,242.1,36.0,77.5,0.464,5.9,17.1,0.343,30.1,60.4,0.499,17.0,22.8,0.745,9.8,28.3,38.1,19.3,5.9,4.1,13.5,21.5,94.8
6,Lg Rank,,10,7,2,18.0,5,8,6.0,10,5,20.0,6,8,4.0,4,1,1,5,1,4,23,9,3
7,Year/Year,,0.1%,1.8%,0.8%,0.004,-1.4%,7.5%,-0.031,2.4%,-1.0%,0.016,-2.5%,5.1%,-0.058,1.9%,6.0%,4.9%,-0.4%,-5.6%,4.4%,2.0%,2.0%,0.8%
