,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,20005,2918,6638,0.44,459,1337,0.343,2459,5301,0.464,1427,1881,0.759,909,2440,3349,1723,458,384,1152,1807,7722
1,Team/G,,244.0,35.6,81.0,0.44,5.6,16.3,0.343,30.0,64.6,0.464,17.4,22.9,0.759,11.1,29.8,40.8,21.0,5.6,4.7,14.0,22.0,94.2
2,Lg Rank,,1,27,15,28.0,21,20,22.0,23,9,27.0,25,23,19.0,14,23,17,19,30,16,14,25,28
3,Year/Year,,1.1%,3.7%,1.3%,0.01,21.8%,12.8%,0.025,0.9%,-1.3%,0.01,-9.2%,-6.7%,-0.021,1.3%,3.5%,2.9%,11.9%,-20.1%,-2.3%,-2.5%,10.0%,1.9%
4,Opponent,82.0,20005,3069,6602,0.465,507,1393,0.364,2562,5209,0.492,1589,2115,0.751,849,2575,3424,1824,561,375,1010,1638,8234
5,Opponent/G,,244.0,37.4,80.5,0.465,6.2,17.0,0.364,31.2,63.5,0.492,19.4,25.8,0.751,10.4,31.4,41.8,22.2,6.8,4.6,12.3,20.0,100.4
6,Lg Rank,,1,16,12,19.0,10,10,19.0,17,18,17.0,21,22,6.0,7,21,20,21,4,13,30,25,15
7,Year/Year,,1.1%,-3.2%,0.1%,-0.016,8.3%,9.0%,-0.002,-5.3%,-2.0%,-0.017,5.2%,4.7%,0.004,-8.2%,-4.0%,-5.1%,-6.9%,-12.1%,-10.9%,-12.1%,-0.5%,-1.1%
