Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,25.0,GSW,NBA,SF,7.0,3.0,29.1,3.7,9.6,0.388,2.3,7.4,0.308,1.4,2.1,0.667,0.507,1.3,1.7,0.75,0.4,2.9,3.3,1.1,0.3,0.1,0.7,2.9,11.0
2020-21,26.0,GSW,NBA,PG,60.0,6.0,12.8,2.0,4.4,0.449,1.4,3.6,0.397,0.6,0.9,0.667,0.609,0.2,0.4,0.636,0.1,0.9,1.0,0.4,0.2,0.2,0.3,0.9,5.6
2021-22,27.0,ORL,NBA,PG,8.0,1.0,11.5,1.5,5.1,0.293,1.1,3.5,0.321,0.4,1.6,0.231,0.402,0.3,0.3,1.0,0.3,0.8,1.0,0.1,0.3,0.0,0.4,0.6,4.4
Career,,,NBA,,75.0,10.0,14.2,2.1,5.0,0.421,1.5,3.9,0.374,0.6,1.1,0.595,0.568,0.3,0.5,0.694,0.2,1.0,1.2,0.5,0.2,0.2,0.3,1.1,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,GSW,NBA,,67.0,9.0,14.5,2.2,5.0,0.437,1.5,4.0,0.38,0.7,1.0,0.667,0.589,0.3,0.5,0.676,0.2,1.1,1.2,0.5,0.2,0.2,0.3,1.1,6.2
1 season,,ORL,NBA,,8.0,1.0,11.5,1.5,5.1,0.293,1.1,3.5,0.321,0.4,1.6,0.231,0.402,0.3,0.3,1.0,0.3,0.8,1.0,0.1,0.3,0.0,0.4,0.6,4.4
