,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,41,41,40,42,-0.28,0.12,-0.16,108.4,108.7,93.1,0.3,0.189,0.493,13.3,28.0,0.239,0.493,13.1,70.9,0.238,United Center,868667
1,Lg Rank,15,15,16,16,16.0,14.0,16.0,15.0,18.0,10.0,17.0,24.0,21.0,18.0,6.0,12.0,9.0,15.0,28.0,18.0,,2
