,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19955,3208,6854,0.468,677,1847,0.367,2531,5007,0.505,1368,1754,0.78,806,2772,3578,2000,657,444,1146,1564,8461
1,Team/G,,243.4,39.1,83.6,0.468,8.3,22.5,0.367,30.9,61.1,0.505,16.7,21.4,0.78,9.8,33.8,43.6,24.4,8.0,5.4,14.0,19.1,103.2
2,Lg Rank,,1,4,11,3.0,12,15,6.0,8,16,5.0,17,23,4.0,27,8,15,5,11,8,13,8,7
3,Year/Year,,1.0%,-3.5%,0.1%,-0.018,-3.0%,5.1%,-0.031,-3.7%,-1.6%,-0.011,6.1%,6.8%,-0.005,5.8%,-0.5%,0.8%,-3.1%,8.8%,5.7%,-2.9%,4.6%,-2.1%
4,Opponent,82.0,19955,3044,6861,0.444,558,1550,0.36,2486,5311,0.468,1307,1754,0.745,813,2643,3456,1699,648,362,1167,1613,7953
5,Opponent/G,,243.4,37.1,83.7,0.444,6.8,18.9,0.36,30.3,64.8,0.468,15.9,21.4,0.745,9.9,32.2,42.1,20.7,7.9,4.4,14.2,19.7,97.0
6,Lg Rank,,1,12,17,13.0,4,1,24.0,20,27,6.0,9,11,11.0,4,15,7,7,19,9,16,19,3
7,Year/Year,,1.0%,-1.7%,-1.6%,-0.0,5.5%,3.3%,0.007,-3.2%,-3.0%,-0.001,1.7%,3.7%,-0.015,-5.7%,1.7%,-0.2%,1.8%,3.2%,-4.5%,2.6%,1.8%,-0.7%
