,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19730,3058,6510,0.47,548,1477,0.371,2510,5033,0.499,1891,2487,0.76,905,2507,3412,1820,710,492,1257,1874,8555
1,Team/G,,240.6,37.3,79.4,0.47,6.7,18.0,0.371,30.6,61.4,0.499,23.1,30.3,0.76,11.0,30.6,41.6,22.2,8.7,6.0,15.3,22.9,104.3
2,Lg Rank,,27,10,22,5.0,16,17,13.0,14,18,5.0,2,1,20.0,15,12,15,6,3,2,25,26,6
3,Year/Year,,-0.6%,-7.5%,-7.5%,-0.0,-3.7%,-8.0%,0.017,-8.3%,-7.4%,-0.005,0.0%,-1.3%,0.01,-1.4%,-7.1%,-5.6%,-10.1%,-5.6%,-10.7%,4.5%,8.3%,-5.7%
4,Opponent,82.0,19730,2966,6738,0.44,601,1643,0.366,2365,5095,0.464,1742,2228,0.782,991,2391,3382,1756,648,447,1265,1944,8275
5,Opponent/G,,240.6,36.2,82.2,0.44,7.3,20.0,0.366,28.8,62.1,0.464,21.2,27.2,0.782,12.1,29.2,41.2,21.4,7.9,5.5,15.4,23.7,100.9
6,Lg Rank,,27,11,18,4.0,27,27,15.0,8,13,4.0,26,24,24.0,26,7,16,19,24,27,5,2,18
7,Year/Year,,-0.6%,-11.0%,-7.7%,-0.016,-3.2%,-3.9%,0.003,-12.8%,-8.9%,-0.021,17.6%,9.9%,0.052,-4.9%,-10.8%,-9.1%,-16.7%,0.6%,13.7%,-5.8%,-0.3%,-5.6%
