Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,19.0,DET,NBA,PG,26,670,5.3,0.422,0.358,0.085,1.0,10.6,5.7,29.7,2.0,1.3,28.5,19.0,-1.8,0.6,-1.1,-0.081,-6.3,-1.0,-7.3,-0.9
2021-22,20.0,DET,NBA,PG,20,516,8.5,0.449,0.432,0.144,2.3,13.4,7.5,21.9,2.2,1.4,18.1,14.3,-0.3,0.4,0.2,0.015,-5.0,0.5,-4.5,-0.3
Career,,,NBA,,46,1186,6.7,0.433,0.387,0.108,1.6,11.8,6.5,26.3,2.1,1.3,24.6,17.0,-2.0,1.1,-1.0,-0.039,-5.7,-0.3,-6.1,-1.2
